id,class_label,rank_label
4696,娱乐,可公开
4697,房产,中风险
4698,科技,中风险
4699,娱乐,可公开
4700,科技,中风险
4701,房产,中风险
4702,科技,中风险
4703,体育,可公开
4704,科技,中风险
4705,科技,中风险
4706,房产,中风险
4707,时政,高风险
4708,房产,中风险
4709,时政,高风险
4710,时尚,低风险
4711,体育,可公开
4712,家居,可公开
4713,教育,低风险
4714,教育,低风险
4715,游戏,低风险
4716,房产,中风险
4717,财经,高风险
4718,教育,低风险
4719,教育,低风险
4720,财经,高风险
4721,房产,中风险
4722,家居,可公开
4723,家居,可公开
4724,科技,中风险
4725,时政,高风险
4726,时尚,低风险
4727,时政,高风险
4728,时政,高风险
4729,时政,高风险
4730,家居,可公开
4731,时政,高风险
4732,娱乐,可公开
4733,时尚,低风险
4734,时尚,低风险
4735,房产,中风险
4736,游戏,低风险
4737,游戏,低风险
4738,时尚,低风险
4739,游戏,低风险
4740,游戏,低风险
4741,科技,中风险
4742,娱乐,可公开
4743,教育,低风险
4744,科技,中风险
4745,房产,中风险
4746,家居,可公开
4747,教育,低风险
4748,体育,可公开
4749,时尚,低风险
4750,时尚,低风险
4751,教育,低风险
4752,时尚,低风险
4753,家居,可公开
4754,时政,高风险
4755,时政,高风险
4756,游戏,低风险
4757,体育,可公开
4758,游戏,低风险
4759,房产,中风险
4760,家居,可公开
4761,房产,中风险
4762,游戏,低风险
4763,时尚,低风险
4764,财经,高风险
4765,教育,低风险
4766,娱乐,可公开
4767,教育,低风险
4768,科技,中风险
4769,家居,可公开
4770,教育,低风险
4771,科技,中风险
4772,房产,中风险
4773,时政,高风险
4774,娱乐,可公开
4775,体育,可公开
4776,房产,中风险
4777,娱乐,可公开
4778,房产,中风险
4779,娱乐,可公开
4780,财经,高风险
4781,房产,中风险
4782,游戏,低风险
4783,房产,中风险
4784,房产,中风险
4785,游戏,低风险
4786,游戏,低风险
4787,教育,低风险
4788,家居,可公开
4789,体育,可公开
4790,家居,可公开
4791,家居,可公开
4792,时政,高风险
4793,时尚,低风险
4794,科技,中风险
4795,科技,中风险
4796,教育,低风险
4797,时尚,低风险
4798,游戏,低风险
4799,房产,中风险
4800,娱乐,可公开
4801,科技,中风险
4802,房产,中风险
4803,家居,可公开
4804,房产,中风险
4805,财经,高风险
4806,教育,低风险
4807,财经,高风险
4808,房产,中风险
4809,体育,可公开
4810,房产,中风险
4811,娱乐,可公开
4812,体育,可公开
4813,家居,可公开
4814,娱乐,可公开
4815,时尚,低风险
4816,财经,高风险
4817,时政,高风险
4818,体育,可公开
4819,教育,低风险
4820,体育,可公开
4821,家居,可公开
4822,娱乐,可公开
4823,财经,高风险
4824,科技,中风险
4825,财经,高风险
4826,教育,低风险
4827,娱乐,可公开
4828,体育,可公开
4829,时政,高风险
4830,娱乐,可公开
4831,游戏,低风险
4832,财经,高风险
4833,游戏,低风险
4834,教育,低风险
4835,时尚,低风险
4836,娱乐,可公开
4837,家居,可公开
4838,财经,高风险
4839,教育,低风险
4840,财经,高风险
4841,时政,高风险
4842,教育,低风险
4843,财经,高风险
4844,财经,高风险
4845,游戏,低风险
4846,游戏,低风险
4847,时尚,低风险
4848,财经,高风险
4849,科技,中风险
4850,教育,低风险
4851,科技,中风险
4852,时政,高风险
4853,房产,中风险
4854,游戏,低风险
4855,娱乐,可公开
4856,娱乐,可公开
4857,娱乐,可公开
4858,家居,可公开
4859,家居,可公开
4860,体育,可公开
4861,财经,高风险
4862,娱乐,可公开
4863,游戏,低风险
4864,教育,低风险
4865,房产,中风险
4866,家居,可公开
4867,房产,中风险
4868,体育,可公开
4869,时尚,低风险
4870,房产,中风险
4871,家居,可公开
4872,体育,可公开
4873,房产,中风险
4874,时尚,低风险
4875,家居,可公开
4876,时政,高风险
4877,教育,低风险
4878,家居,可公开
4879,体育,可公开
4880,家居,可公开
4881,时政,高风险
4882,游戏,低风险
4883,时政,高风险
4884,房产,中风险
4885,时政,高风险
4886,时政,高风险
4887,教育,低风险
4888,时尚,低风险
4889,游戏,低风险
4890,体育,可公开
4891,体育,可公开
4892,财经,高风险
4893,体育,可公开
4894,科技,中风险
4895,娱乐,可公开
4896,科技,中风险
4897,科技,中风险
4898,娱乐,可公开
4899,时尚,低风险
4900,财经,高风险
4901,家居,可公开
4902,教育,低风险
4903,科技,中风险
4904,家居,可公开
4905,教育,低风险
4906,时政,高风险
4907,时尚,低风险
4908,体育,可公开
4909,时政,高风险
4910,游戏,低风险
4911,房产,中风险
4912,游戏,低风险
4913,体育,可公开
4914,时政,高风险
4915,教育,低风险
4916,科技,中风险
4917,房产,中风险
4918,教育,低风险
4919,时政,高风险
4920,教育,低风险
4921,时政,高风险
4922,游戏,低风险
4923,娱乐,可公开
4924,房产,中风险
4925,家居,可公开
4926,游戏,低风险
4927,时政,高风险
4928,科技,中风险
4929,教育,低风险
4930,房产,中风险
4931,科技,中风险
4932,时政,高风险
4933,娱乐,可公开
4934,房产,中风险
4935,体育,可公开
4936,教育,低风险
4937,财经,高风险
4938,娱乐,可公开
4939,教育,低风险
4940,房产,中风险
4941,房产,中风险
4942,教育,低风险
4943,财经,高风险
4944,家居,可公开
4945,财经,高风险
4946,时尚,低风险
4947,财经,高风险
4948,体育,可公开
4949,家居,可公开
4950,教育,低风险
4951,家居,可公开
4952,时政,高风险
4953,体育,可公开
4954,娱乐,可公开
4955,体育,可公开
4956,教育,低风险
4957,财经,高风险
4958,时尚,低风险
4959,财经,高风险
4960,时尚,低风险
4961,时尚,低风险
4962,时尚,低风险
4963,娱乐,可公开
4964,教育,低风险
4965,时政,高风险
4966,时政,高风险
4967,教育,低风险
4968,游戏,低风险
4969,体育,可公开
4970,房产,中风险
4971,科技,中风险
4972,时政,高风险
4973,体育,可公开
4974,时政,高风险
4975,游戏,低风险
4976,娱乐,可公开
4977,娱乐,可公开
4978,体育,可公开
4979,游戏,低风险
4980,游戏,低风险
4981,娱乐,可公开
4982,时政,高风险
4983,游戏,低风险
4984,游戏,低风险
4985,游戏,低风险
4986,体育,可公开
4987,家居,可公开
4988,体育,可公开
4989,房产,中风险
4990,教育,低风险
4991,娱乐,可公开
4992,游戏,低风险
4993,时政,高风险
4994,体育,可公开
4995,房产,中风险
4996,科技,中风险
4997,时尚,低风险
4998,体育,可公开
4999,时政,高风险
5000,财经,高风险
5001,游戏,低风险
5002,体育,可公开
5003,时政,高风险
5004,房产,中风险
5005,游戏,低风险
5006,游戏,低风险
5007,时尚,低风险
5008,时尚,低风险
5009,教育,低风险
5010,教育,低风险
5011,游戏,低风险
5012,教育,低风险
5013,教育,低风险
5014,教育,低风险
5015,家居,可公开
5016,房产,中风险
5017,体育,可公开
5018,娱乐,可公开
5019,时政,高风险
5020,教育,低风险
5021,时尚,低风险
5022,体育,可公开
5023,时政,高风险
5024,科技,中风险
5025,体育,可公开
5026,游戏,低风险
5027,教育,低风险
5028,科技,中风险
5029,时尚,低风险
5030,体育,可公开
5031,体育,可公开
5032,房产,中风险
5033,房产,中风险
5034,时政,高风险
5035,游戏,低风险
5036,娱乐,可公开
5037,游戏,低风险
5038,财经,高风险
5039,教育,低风险
5040,时尚,低风险
5041,体育,可公开
5042,家居,可公开
5043,时尚,低风险
5044,娱乐,可公开
5045,房产,中风险
5046,财经,高风险
5047,时尚,低风险
5048,娱乐,可公开
5049,娱乐,可公开
5050,教育,低风险
5051,财经,高风险
5052,财经,高风险
5053,教育,低风险
5054,时政,高风险
5055,时政,高风险
5056,时政,高风险
5057,教育,低风险
5058,娱乐,可公开
5059,时政,高风险
5060,体育,可公开
5061,时政,高风险
5062,教育,低风险
5063,时政,高风险
5064,体育,可公开
5065,游戏,低风险
5066,房产,中风险
5067,财经,高风险
5068,科技,中风险
5069,游戏,低风险
5070,财经,高风险
5071,家居,可公开
5072,教育,低风险
5073,房产,中风险
5074,教育,低风险
5075,科技,中风险
5076,时尚,低风险
5077,娱乐,可公开
5078,房产,中风险
5079,教育,低风险
5080,体育,可公开
5081,时政,高风险
5082,教育,低风险
5083,教育,低风险
5084,游戏,低风险
5085,游戏,低风险
5086,财经,高风险
5087,教育,低风险
5088,娱乐,可公开
5089,体育,可公开
5090,体育,可公开
5091,时政,高风险
5092,教育,低风险
5093,时政,高风险
5094,教育,低风险
5095,娱乐,可公开
5096,房产,中风险
5097,游戏,低风险
5098,教育,低风险
5099,财经,高风险
5100,科技,中风险
5101,娱乐,可公开
5102,教育,低风险
5103,娱乐,可公开
5104,房产,中风险
5105,体育,可公开
5106,科技,中风险
5107,体育,可公开
5108,财经,高风险
5109,家居,可公开
5110,家居,可公开
5111,科技,中风险
5112,体育,可公开
5113,教育,低风险
5114,教育,低风险
5115,财经,高风险
5116,时尚,低风险
5117,家居,可公开
5118,教育,低风险
5119,游戏,低风险
5120,体育,可公开
5121,科技,中风险
5122,时政,高风险
5123,体育,可公开
5124,体育,可公开
5125,时尚,低风险
5126,娱乐,可公开
5127,房产,中风险
5128,财经,高风险
5129,教育,低风险
5130,时尚,低风险
5131,游戏,低风险
5132,家居,可公开
5133,科技,中风险
5134,娱乐,可公开
5135,时尚,低风险
5136,游戏,低风险
5137,科技,中风险
5138,时政,高风险
5139,时政,高风险
5140,科技,中风险
5141,家居,可公开
5142,时政,高风险
5143,家居,可公开
5144,娱乐,可公开
5145,教育,低风险
5146,体育,可公开
5147,科技,中风险
5148,科技,中风险
5149,体育,可公开
5150,时尚,低风险
5151,体育,可公开
5152,家居,可公开
5153,财经,高风险
5154,财经,高风险
5155,房产,中风险
5156,时尚,低风险
5157,时尚,低风险
5158,房产,中风险
5159,娱乐,可公开
5160,游戏,低风险
5161,游戏,低风险
5162,时政,高风险
5163,财经,高风险
5164,教育,低风险
5165,教育,低风险
5166,财经,高风险
5167,房产,中风险
5168,家居,可公开
5169,家居,可公开
5170,时尚,低风险
5171,时尚,低风险
5172,游戏,低风险
5173,科技,中风险
5174,财经,高风险
5175,时尚,低风险
5176,游戏,低风险
5177,房产,中风险
5178,科技,中风险
5179,体育,可公开
5180,房产,中风险
5181,时政,高风险
5182,游戏,低风险
5183,科技,中风险
5184,体育,可公开
5185,时尚,低风险
5186,家居,可公开
5187,游戏,低风险
5188,时政,高风险
5189,体育,可公开
5190,财经,高风险
5191,教育,低风险
5192,家居,可公开
5193,科技,中风险
5194,教育,低风险
5195,游戏,低风险
5196,财经,高风险
5197,娱乐,可公开
5198,家居,可公开
5199,时政,高风险
5200,娱乐,可公开
5201,游戏,低风险
5202,家居,可公开
5203,科技,中风险
5204,房产,中风险
5205,时政,高风险
5206,房产,中风险
5207,娱乐,可公开
5208,娱乐,可公开
5209,时政,高风险
5210,科技,中风险
5211,娱乐,可公开
5212,时政,高风险
5213,体育,可公开
5214,科技,中风险
5215,游戏,低风险
5216,家居,可公开
5217,时尚,低风险
5218,时政,高风险
5219,时尚,低风险
5220,时政,高风险
5221,时尚,低风险
5222,房产,中风险
5223,时政,高风险
5224,时尚,低风险
5225,时政,高风险
5226,教育,低风险
5227,时尚,低风险
5228,教育,低风险
5229,体育,可公开
5230,房产,中风险
5231,教育,低风险
5232,体育,可公开
5233,财经,高风险
5234,时尚,低风险
5235,时政,高风险
5236,娱乐,可公开
5237,家居,可公开
5238,教育,低风险
5239,游戏,低风险
5240,家居,可公开
5241,时尚,低风险
5242,时尚,低风险
5243,教育,低风险
5244,体育,可公开
5245,游戏,低风险
5246,科技,中风险
5247,家居,可公开
5248,家居,可公开
5249,家居,可公开
5250,游戏,低风险
5251,家居,可公开
5252,时政,高风险
5253,时尚,低风险
5254,游戏,低风险
5255,房产,中风险
5256,时尚,低风险
5257,时政,高风险
5258,教育,低风险
5259,房产,中风险
5260,时尚,低风险
5261,科技,中风险
5262,房产,中风险
5263,娱乐,可公开
5264,房产,中风险
5265,房产,中风险
5266,教育,低风险
5267,房产,中风险
5268,房产,中风险
5269,体育,可公开
5270,时政,高风险
5271,房产,中风险
5272,娱乐,可公开
5273,家居,可公开
5274,房产,中风险
5275,时政,高风险
5276,时政,高风险
5277,游戏,低风险
5278,家居,可公开
5279,时政,高风险
5280,时尚,低风险
5281,游戏,低风险
5282,时政,高风险
5283,科技,中风险
5284,时政,高风险
5285,游戏,低风险
5286,家居,可公开
5287,时尚,低风险
5288,家居,可公开
5289,财经,高风险
5290,时尚,低风险
5291,房产,中风险
5292,房产,中风险
5293,游戏,低风险
5294,家居,可公开
5295,房产,中风险
5296,教育,低风险
5297,游戏,低风险
5298,时政,高风险
5299,财经,高风险
5300,游戏,低风险
5301,财经,高风险
5302,时尚,低风险
5303,财经,高风险
5304,时尚,低风险
5305,房产,中风险
5306,时尚,低风险
